,0
10807,(1.175112700069544e-15-9.952397288091421e-16j)
10808,(1.0950456777190151e-15+1.092271154895374e-15j)
10809,(1.0950456777190151e-15-1.092271154895374e-15j)
10810,(1.016111760690067e-15+1.1306664751335081e-15j)
10811,(1.016111760690067e-15-1.1306664751335081e-15j)
10812,(8.620828767463836e-16+1.1447238461759022e-15j)
10813,(8.620828767463836e-16-1.1447238461759022e-15j)
10814,(7.74838382316528e-16+1.2072354974484506e-15j)
10815,(7.74838382316528e-16-1.2072354974484506e-15j)
10816,(2.907202502478572e-16+1.4279559361562604e-15j)
10817,(2.907202502478572e-16-1.4279559361562604e-15j)
10818,(3.626960601259416e-16+1.3478784072849542e-15j)
10819,(3.626960601259416e-16-1.3478784072849542e-15j)
10820,(-2.5320199234116807e-16+1.4004926213452791e-15j)
10821,(-2.5320199234116807e-16-1.4004926213452791e-15j)
10822,(-8.197562633144244e-16+1.2104988676152948e-15j)
10823,(-8.197562633144244e-16-1.2104988676152948e-15j)
10824,(-1.0828698429092691e-15+1.0727193516482644e-15j)
10825,(-1.0828698429092691e-15-1.0727193516482644e-15j)
10826,(-1.3920456491012944e-15+7.192519104515557e-16j)
10827,(-1.3920456491012944e-15-7.192519104515557e-16j)
10828,(-1.3153263455752714e-15+8.081729614439259e-16j)
10829,(-1.3153263455752714e-15-8.081729614439259e-16j)
10830,(-1.0714376340260316e-15+1.006118884157497e-15j)
10831,(-1.0714376340260316e-15-1.006118884157497e-15j)
10832,(-1.6933335312485578e-15+3.648833279119139e-17j)
10833,(-1.6933335312485578e-15-3.648833279119139e-17j)
10834,(1.577017141659476e-15+7.225955377065069e-17j)
10835,(1.577017141659476e-15-7.225955377065069e-17j)
10836,(1.5343997835065525e-15+1.5994682117528984e-16j)
10837,(1.5343997835065525e-15-1.5994682117528984e-16j)
10838,(1.3968551113022485e-15+5.845074419711924e-16j)
10839,(1.3968551113022485e-15-5.845074419711924e-16j)
10840,(1.1781441313278027e-15+8.72030997055672e-16j)
10841,(1.1781441313278027e-15-8.72030997055672e-16j)
10842,(5.647994273061064e-16+1.2611303923461585e-15j)
10843,(5.647994273061064e-16-1.2611303923461585e-15j)
10844,(1.7600899342411876e-16+1.3479978009081331e-15j)
10845,(1.7600899342411876e-16-1.3479978009081331e-15j)
10846,(-7.195424533522069e-17+1.3141299135245934e-15j)
10847,(-7.195424533522069e-17-1.3141299135245934e-15j)
10848,(-2.220596882027768e-16+1.256351105739908e-15j)
10849,(-2.220596882027768e-16-1.256351105739908e-15j)
10850,(-3.8207578313767577e-16+1.3081375431871265e-15j)
10851,(-3.8207578313767577e-16-1.3081375431871265e-15j)
10852,(-4.69388165718849e-16+1.2148067478892527e-15j)
10853,(-4.69388165718849e-16-1.2148067478892527e-15j)
10854,(-7.374358801581993e-16+1.1964512039607556e-15j)
10855,(-7.374358801581993e-16-1.1964512039607556e-15j)
10856,(-6.711837350439779e-16+1.065357710009646e-15j)
10857,(-6.711837350439779e-16-1.065357710009646e-15j)
10858,(-9.474620308787345e-16+1.061634294470626e-15j)
10859,(-9.474620308787345e-16-1.061634294470626e-15j)
10860,(-1.228580151403202e-15+7.907706849907111e-16j)
10861,(-1.228580151403202e-15-7.907706849907111e-16j)
10862,(-1.109433366825929e-15+7.553181788775847e-16j)
10863,(-1.109433366825929e-15-7.553181788775847e-16j)
10864,(-1.3494598664214529e-15+5.899198275403437e-16j)
10865,(-1.3494598664214529e-15-5.899198275403437e-16j)
10866,(-1.6194943789394988e-15+2.490208523610834e-16j)
10867,(-1.6194943789394988e-15-2.490208523610834e-16j)
10868,(-1.6623167688288785e-15+0j)
10869,(-1.4570885678708708e-15+3.6136523360713543e-16j)
10870,(-1.4570885678708708e-15-3.6136523360713543e-16j)
10871,(-1.5265559987973246e-15+1.178614533847837e-16j)
10872,(-1.5265559987973246e-15-1.178614533847837e-16j)
10873,(-1.4359974067023632e-15+1.416445530064518e-16j)
10874,(-1.4359974067023632e-15-1.416445530064518e-16j)
10875,(-5.528840361019946e-16+1.137185543561107e-15j)
10876,(-5.528840361019946e-16-1.137185543561107e-15j)
10877,(-2.4353097381700166e-16+1.2095950474102626e-15j)
10878,(-2.4353097381700166e-16-1.2095950474102626e-15j)
10879,(4.492085591343517e-16+1.2205129979458122e-15j)
10880,(4.492085591343517e-16-1.2205129979458122e-15j)
10881,(5.485001487426908e-16+1.1600796262878894e-15j)
10882,(5.485001487426908e-16-1.1600796262878894e-15j)
10883,(9.648951514113752e-16+8.955016084545213e-16j)
10884,(9.648951514113752e-16-8.955016084545213e-16j)
10885,(7.928537026196966e-16+9.439953687767929e-16j)
10886,(7.928537026196966e-16-9.439953687767929e-16j)
10887,(1.4155844571024678e-15+4.2119717989771613e-16j)
10888,(1.4155844571024678e-15-4.2119717989771613e-16j)
10889,(1.2782561433179475e-15+5.426066787627092e-16j)
10890,(1.2782561433179475e-15-5.426066787627092e-16j)
10891,(1.3554332669954422e-15+1.4715582354896124e-16j)
10892,(1.3554332669954422e-15-1.4715582354896124e-16j)
10893,(1.280643364994572e-15+4.2820282225273177e-16j)
10894,(1.280643364994572e-15-4.2820282225273177e-16j)
10895,(1.1318072152872109e-15+6.386477145266208e-16j)
10896,(1.1318072152872109e-15-6.386477145266208e-16j)
10897,(-1.2254086847386454e-15+4.1385442640603684e-16j)
10898,(-1.2254086847386454e-15-4.1385442640603684e-16j)
10899,(-1.302894011159784e-15+4.75583303307268e-17j)
10900,(-1.302894011159784e-15-4.75583303307268e-17j)
10901,(-1.1521519801714684e-15+4.66811551796589e-16j)
10902,(-1.1521519801714684e-15-4.66811551796589e-16j)
10903,(-1.2524805921623996e-15+2.1501655163191968e-16j)
10904,(-1.2524805921623996e-15-2.1501655163191968e-16j)
10905,(-8.332270944772972e-16+9.382947592107131e-16j)
10906,(-8.332270944772972e-16-9.382947592107131e-16j)
10907,(-1.181195137712075e-15+1.6577729690858506e-16j)
10908,(-1.181195137712075e-15-1.6577729690858506e-16j)
10909,(-1.0916518941439518e-15+4.008311493270291e-16j)
10910,(-1.0916518941439518e-15-4.008311493270291e-16j)
10911,(-8.169594883372217e-16+7.659020965724358e-16j)
10912,(-8.169594883372217e-16-7.659020965724358e-16j)
10913,(-8.67364718215733e-16+6.860944374344968e-16j)
10914,(-8.67364718215733e-16-6.860944374344968e-16j)
10915,(-6.976951718852302e-16+8.894477095112075e-16j)
10916,(-6.976951718852302e-16-8.894477095112075e-16j)
10917,(-5.728985404050582e-16+8.936358351896972e-16j)
10918,(-5.728985404050582e-16-8.936358351896972e-16j)
10919,(-3.278562041917992e-16+1.0262715312176722e-15j)
10920,(-3.278562041917992e-16-1.0262715312176722e-15j)
10921,(1.196879497723028e-15+4.465940961843518e-16j)
10922,(1.196879497723028e-15-4.465940961843518e-16j)
10923,(1.3237978934470685e-15+0j)
10924,(1.1918763029343869e-15+2.638531952181122e-16j)
10925,(1.1918763029343869e-15-2.638531952181122e-16j)
10926,(1.2286204412362197e-15+8.233070074507482e-17j)
10927,(1.2286204412362197e-15-8.233070074507482e-17j)
10928,(1.2673271266715996e-15+0j)
10929,(6.208981064949078e-16+9.924662011617403e-16j)
10930,(6.208981064949078e-16-9.924662011617403e-16j)
10931,(2.6568354594291244e-16+1.0941068660337875e-15j)
10932,(2.6568354594291244e-16-1.0941068660337875e-15j)
10933,(4.0515254905914396e-16+1.0508248447021386e-15j)
10934,(4.0515254905914396e-16-1.0508248447021386e-15j)
10935,(-9.266397571358893e-18+1.0712074348692757e-15j)
10936,(-9.266397571358893e-18-1.0712074348692757e-15j)
10937,(9.85494920837101e-16+5.692538718493042e-16j)
10938,(9.85494920837101e-16-5.692538718493042e-16j)
10939,(9.491356047280316e-16+5.858263185531966e-16j)
10940,(9.491356047280316e-16-5.858263185531966e-16j)
10941,(8.653725482124753e-16+6.614677407854755e-16j)
10942,(8.653725482124753e-16-6.614677407854755e-16j)
10943,(7.257826525016892e-16+7.679544958649683e-16j)
10944,(7.257826525016892e-16-7.679544958649683e-16j)
10945,(3.974773846615337e-16+9.376183122473345e-16j)
10946,(3.974773846615337e-16-9.376183122473345e-16j)
10947,(8.794086659571994e-17+1.0038959528244764e-15j)
10948,(8.794086659571994e-17-1.0038959528244764e-15j)
10949,(-7.871773489850425e-18+9.849296792752314e-16j)
10950,(-7.871773489850425e-18-9.849296792752314e-16j)
10951,(5.892839253295883e-16+7.897160031140793e-16j)
10952,(5.892839253295883e-16-7.897160031140793e-16j)
10953,(1.0726423964949549e-15+0j)
10954,(9.725789553477432e-16+1.9828062313680506e-16j)
10955,(9.725789553477432e-16-1.9828062313680506e-16j)
10956,(8.624526751801761e-16+5.017491594603055e-16j)
10957,(8.624526751801761e-16-5.017491594603055e-16j)
10958,(8.606898215879676e-16+2.802204926311613e-16j)
10959,(8.606898215879676e-16-2.802204926311613e-16j)
10960,(6.73824307651017e-16+5.757347461175258e-16j)
10961,(6.73824307651017e-16-5.757347461175258e-16j)
10962,(7.573917085201263e-16+4.4136179832897257e-16j)
10963,(7.573917085201263e-16-4.4136179832897257e-16j)
10964,(4.3325606077314343e-16+7.369667078017883e-16j)
10965,(4.3325606077314343e-16-7.369667078017883e-16j)
10966,(1.3493981393816735e-16+9.044597469570873e-16j)
10967,(1.3493981393816735e-16-9.044597469570873e-16j)
10968,(-1.4415230826811163e-16+9.690004231402502e-16j)
10969,(-1.4415230826811163e-16-9.690004231402502e-16j)
10970,(-4.157162530040686e-17+9.277026471706839e-16j)
10971,(-4.157162530040686e-17-9.277026471706839e-16j)
10972,(-2.619110780588801e-16+8.75887696518489e-16j)
10973,(-2.619110780588801e-16-8.75887696518489e-16j)
10974,(-4.259603524966603e-16+8.669101479873011e-16j)
10975,(-4.259603524966603e-16-8.669101479873011e-16j)
10976,(-9.153672624470191e-16+5.838689349821252e-16j)
10977,(-9.153672624470191e-16-5.838689349821252e-16j)
10978,(-1.165984984173164e-15+0j)
10979,(-1.0988471041860472e-15+2.7348699978417745e-16j)
10980,(-1.0988471041860472e-15-2.7348699978417745e-16j)
10981,(-9.771058851581897e-16+3.528934609440729e-16j)
10982,(-9.771058851581897e-16-3.528934609440729e-16j)
10983,(-8.46970342802805e-16+4.918036573573116e-16j)
10984,(-8.46970342802805e-16-4.918036573573116e-16j)
10985,(-9.909728065329832e-16+0j)
10986,(-7.16910914153418e-16+5.378969254308123e-16j)
10987,(-7.16910914153418e-16-5.378969254308123e-16j)
10988,(-5.950810403393983e-16+6.637162823636977e-16j)
10989,(-5.950810403393983e-16-6.637162823636977e-16j)
10990,(-5.555276572647545e-16+6.60543341602916e-16j)
10991,(-5.555276572647545e-16-6.60543341602916e-16j)
10992,(-8.808713809147441e-16+1.473169203476804e-16j)
10993,(-8.808713809147441e-16-1.473169203476804e-16j)
10994,(-8.479184824661043e-16+1.95443177730298e-16j)
10995,(-8.479184824661043e-16-1.95443177730298e-16j)
10996,(-8.642367043171217e-16+0j)
10997,(-7.120135065998814e-16+3.514829635737729e-16j)
10998,(-7.120135065998814e-16-3.514829635737729e-16j)
10999,(-7.490907057167064e-16+0j)
11000,(-4.510457936990608e-16+5.937017254968424e-16j)
11001,(-4.510457936990608e-16-5.937017254968424e-16j)
11002,(-5.502527387409959e-16+4.452774482921192e-16j)
11003,(-5.502527387409959e-16-4.452774482921192e-16j)
11004,(-1.414227886579885e-16+7.378485981884512e-16j)
11005,(-1.414227886579885e-16-7.378485981884512e-16j)
11006,(-2.2988908948726855e-16+6.773628786503964e-16j)
11007,(-2.2988908948726855e-16-6.773628786503964e-16j)
11008,(1.1779417279889466e-16+7.724697519245085e-16j)
11009,(1.1779417279889466e-16-7.724697519245085e-16j)
11010,(3.811983592688664e-16+6.840820632708273e-16j)
11011,(3.811983592688664e-16-6.840820632708273e-16j)
11012,(4.6914274367454695e-17+6.545271398157998e-16j)
11013,(4.6914274367454695e-17-6.545271398157998e-16j)
11014,(2.473068634191137e-16+6.295898515295809e-16j)
11015,(2.473068634191137e-16-6.295898515295809e-16j)
11016,(9.013127609450443e-16+0j)
11017,(6.328145369966615e-16+4.3990885636881186e-16j)
11018,(6.328145369966615e-16-4.3990885636881186e-16j)
11019,(4.817089359516568e-16+4.275630565212077e-16j)
11020,(4.817089359516568e-16-4.275630565212077e-16j)
11021,(8.141699266475995e-16+0j)
11022,(7.368243826169045e-16+8.50671229368815e-17j)
11023,(7.368243826169045e-16-8.50671229368815e-17j)
11024,(6.435789554994463e-16+3.0875513748816255e-16j)
11025,(6.435789554994463e-16-3.0875513748816255e-16j)
11026,(6.658577598659029e-16+2.0272949859437853e-16j)
11027,(6.658577598659029e-16-2.0272949859437853e-16j)
11028,(6.069816532780022e-16+1.9130897741440364e-16j)
11029,(6.069816532780022e-16-1.9130897741440364e-16j)
11030,(5.252864897327737e-16+3.363722157641099e-16j)
11031,(5.252864897327737e-16-3.363722157641099e-16j)
11032,(2.306273515987645e-16+5.347532106894108e-16j)
11033,(2.306273515987645e-16-5.347532106894108e-16j)
11034,(4.002644073726315e-16+3.955654811507751e-16j)
11035,(4.002644073726315e-16-3.955654811507751e-16j)
11036,(5.33032869826626e-16+2.6261156208891425e-17j)
11037,(5.33032869826626e-16-2.6261156208891425e-17j)
11038,(4.626530097236506e-16+1.3774421936543168e-16j)
11039,(4.626530097236506e-16-1.3774421936543168e-16j)
11040,(3.8652717977525023e-16+2.8924915550848457e-16j)
11041,(3.8652717977525023e-16-2.8924915550848457e-16j)
11042,(3.843136004326768e-16+2.1010925144896604e-16j)
11043,(3.843136004326768e-16-2.1010925144896604e-16j)
11044,(1.2282292544679086e-16+4.889966017622504e-16j)
11045,(1.2282292544679086e-16-4.889966017622504e-16j)
11046,(-1.3095940148071023e-16+5.568639327531753e-16j)
11047,(-1.3095940148071023e-16-5.568639327531753e-16j)
11048,(-7.052441964790848e-16+1.0443499639782473e-16j)
11049,(-7.052441964790848e-16-1.0443499639782473e-16j)
11050,(-5.94198739913907e-17+4.7421745995865975e-16j)
11051,(-5.94198739913907e-17-4.7421745995865975e-16j)
11052,(-6.169986077977142e-16+2.686844608131639e-16j)
11053,(-6.169986077977142e-16-2.686844608131639e-16j)
11054,(-4.3548462725071254e-16+4.672737015614347e-16j)
11055,(-4.3548462725071254e-16-4.672737015614347e-16j)
11056,(-4.927384323224009e-16+4.068414572937204e-16j)
11057,(-4.927384323224009e-16-4.068414572937204e-16j)
11058,(-2.491100426469732e-16+4.542221102757979e-16j)
11059,(-2.491100426469732e-16-4.542221102757979e-16j)
11060,(-3.435596016261727e-16+4.057865450050985e-16j)
11061,(-3.435596016261727e-16-4.057865450050985e-16j)
11062,(-1.6540546688545932e-16+4.044991411724899e-16j)
11063,(-1.6540546688545932e-16-4.044991411724899e-16j)
11064,(-5.175973592647271e-16+2.6367819847962286e-16j)
11065,(-5.175973592647271e-16-2.6367819847962286e-16j)
11066,(-4.1803226684841533e-16+3.16131575135388e-16j)
11067,(-4.1803226684841533e-16-3.16131575135388e-16j)
11068,(-4.817261783528799e-16+5.682034827975971e-17j)
11069,(-4.817261783528799e-16-5.682034827975971e-17j)
11070,(-4.1027168632549295e-16+1.5810377815457536e-16j)
11071,(-4.1027168632549295e-16-1.5810377815457536e-16j)
11072,(-3.9982992556592052e-16+0j)
11073,(3.9673499115387057e-16+5.627858052783178e-17j)
11074,(3.9673499115387057e-16-5.627858052783178e-17j)
11075,(6.749821209291796e-17+3.769915860713488e-16j)
11076,(6.749821209291796e-17-3.769915860713488e-16j)
11077,(1.0158680934346297e-16+3.3150180575343704e-16j)
11078,(1.0158680934346297e-16-3.3150180575343704e-16j)
11079,(-1.3668810237860456e-17+3.375435773547438e-16j)
11080,(-1.3668810237860456e-17-3.375435773547438e-16j)
11081,(-2.6308116463250216e-16+1.9140505634300455e-16j)
11082,(-2.6308116463250216e-16-1.9140505634300455e-16j)
11083,(3.0687836582411674e-16+1.71201591870653e-16j)
11084,(3.0687836582411674e-16-1.71201591870653e-16j)
11085,(-8.211733826775432e-17+2.696108319901451e-16j)
11086,(-8.211733826775432e-17-2.696108319901451e-16j)
11087,(2.453321078250706e-16+1.4815740295474762e-16j)
11088,(2.453321078250706e-16-1.4815740295474762e-16j)
11089,(-2.731843254253764e-16+0j)
11090,(2.4098691690663604e-16+0j)
11091,(1.150610526453435e-16+1.6540711060954756e-16j)
11092,(1.150610526453435e-16-1.6540711060954756e-16j)
11093,(5.631442163941639e-17+8.374751315588921e-17j)
11094,(5.631442163941639e-17-8.374751315588921e-17j)
11095,(-8.895603506024128e-17+4.585260519809777e-17j)
11096,(-8.895603506024128e-17-4.585260519809777e-17j)
11097,(-1.5809861163433204e-17+3.4793473804052734e-17j)
11098,(-1.5809861163433204e-17-3.4793473804052734e-17j)
11099,(2.000000000000079+0j)
11100,(1.000000000000075+0j)
11101,(1.0000000000000333+0j)
11102,(1.0000000000000533+0j)
11103,(1.00000000000004+0j)
11104,(1.0000000000000668+0j)
11105,(1.000000000000056+0j)
11106,(1.0000000000000622+0j)
11107,(1.0000000000000606+0j)
11108,(1.0000000000000615+0j)
11109,(1.0000000000000449+0j)
11110,(1.0000000000000426+0j)
11111,(1.0000000000000433+0j)
11112,(1.000000000000043+0j)
11113,(1.0000000000000608+0j)
11114,(1.0000000000000422+0j)
11115,(1.0000000000000426+0j)
11116,(1.0000000000000535+0j)
11117,(1.0000000000000493+0j)
11118,(1.000000000000051+0j)
11119,(1.0000000000000508+0j)
11120,(1.0000000000000495+0j)
11121,(1.0000000000000484+0j)
11122,(1.0000000000000484+0j)
11123,(1.0000000000000604+0j)
11124,(1.0000000000000693+0j)
11125,(1.000000000000076+0j)
11126,(1.0000000000000697+0j)
11127,(1.0000000000000646+0j)
11128,(1.0000000000000417+0j)
11129,(1.0000000000000708+0j)
11130,(1.0000000000000424+0j)
11131,(1.0000000000000608+0j)
11132,(1.0000000000000513+0j)
11133,(1.000000000000049+0j)
11134,(1.0000000000000413+0j)
11135,(1.000000000000043+0j)
11136,(1.0000000000000577+0j)
11137,(1.0000000000000673+0j)
11138,(1.000000000000065+0j)
11139,(1.0000000000000457+0j)
11140,(1.0000000000000422+0j)
11141,(1.000000000000039+0j)
11142,(1.0000000000000475+0j)
11143,(1.000000000000049+0j)
11144,(1.0000000000000506+0j)
11145,(1.000000000000066+0j)
11146,(1.0000000000000602+0j)
11147,(1.000000000000057+0j)
11148,(1.0000000000000635+0j)
11149,(1.0000000000000626+0j)
11150,(1.0000000000000442+0j)
11151,(1.0000000000000466+0j)
11152,(1.0000000000000464+0j)
11153,(1.0000000000000402+0j)
11154,(1.000000000000055+0j)
11155,(1.00000000000005+2.5166288428156663e-16j)
11156,(1.00000000000005-2.5166288428156663e-16j)
11157,(1.0000000000000524+0j)
11158,(1.0000000000000502+0j)
11159,(1.000000000000067+0j)
11160,(1.0000000000000706+0j)
11161,(1.0000000000000568+0j)
11162,(1.0000000000000526+0j)
11163,(1.0000000000000548+0j)
11164,(1.0000000000000642+0j)
11165,(1.0000000000000633+7.611637936358814e-16j)
11166,(1.0000000000000633-7.611637936358814e-16j)
11167,(1.0000000000000646+0j)
11168,(1.0000000000000575+0j)
11169,(1.0000000000000606+0j)
11170,(1.0000000000000628+0j)
11171,(1.0000000000000646+0j)
11172,(1.00000000000006+0j)
11173,(1.0000000000000593+0j)
11174,(1.000000000000051+0j)
11175,(1.000000000000052+0j)
11176,(1.0000000000000546+0j)
11177,(1.0000000000000537+0j)
11178,(1.0000000000000555+0j)
11179,(1.000000000000054+0j)
11180,(1.0000000000000557+0j)
11181,(1.000000000000052+0j)
11182,(1.000000000000035+0j)
11183,(1.0000000000000533+0j)
11184,(1.0000000000000595+0j)
11185,(1.0000000000000562+0j)
11186,(1.000000000000058+0j)
11187,(1.0000000000000557+0j)
11188,(1.0000000000000464+0j)
11189,(1.0000000000000493+0j)
11190,(1.0000000000000353+0j)
11191,(1.000000000000033+0j)
11192,(1.0000000000000664+0j)
11193,(1.0000000000000642+0j)
11194,(1.00000000000004+0j)
11195,(1.0000000000000435+0j)
11196,(1.000000000000044+0j)
11197,(1.0000000000000562+0j)
11198,(1.0000000000000544+0j)
11199,(1.0000000000000449+0j)
11200,(1.0000000000000742+0j)
11201,(1.0000000000000702+0j)
11202,(1.0000000000000298+0j)
11203,(1.000000000000069+0j)
11204,(1.0000000000000702+0j)
11205,(1.0000000000000655+0j)
11206,(1.0000000000000535+0j)
11207,(1.0000000000000575+0j)
11208,(1.0000000000000595+0j)
11209,(1.000000000000056+0j)
11210,(1.000000000000055+0j)
11211,(1.000000000000059+0j)
11212,(1.000000000000061+0j)
11213,(1.000000000000064+0j)
11214,(1.0000000000000624+0j)
11215,(1.0000000000000615+0j)
11216,(1.0000000000000628+0j)
11217,(1.0000000000000386+0j)
11218,(1.0000000000000526+0j)
11219,(1.0000000000000608+0j)
11220,(1.0000000000000708+0j)
11221,(1.000000000000076+0j)
11222,(1.0000000000000446+0j)
11223,(1.0000000000000562+0j)
11224,(1.0000000000000437+0j)
11225,(1.000000000000056+0j)
11226,(1.0000000000000584+0j)
11227,(1.0000000000000633+0j)
11228,(1.000000000000068+0j)
11229,(1.0000000000000775+0j)
11230,(1.000000000000067+0j)
11231,(1.0000000000000637+0j)
11232,(1.0000000000000682+0j)
11233,(1.000000000000069+0j)
11234,(1.0000000000000626+0j)
11235,(1.0000000000000437+0j)
11236,(1.0000000000000748+0j)
11237,(1.0000000000000624+0j)
11238,(1.0000000000000537+0j)
11239,(1.0000000000000848+0j)
11240,(1.0000000000000593+0j)
11241,(1.0000000000000764+0j)
11242,(1.0000000000000653+0j)
11243,(1.0000000000000702+0j)
11244,(1.000000000000069+0j)
11245,(1.0000000000000633+0j)
11246,(1.0000000000000577+0j)
11247,(1.0000000000000449+0j)
11248,(1.0000000000000808+0j)
11249,(1.000000000000053+0j)
11250,(1.0000000000000488+0j)
11251,(1.0000000000000526+0j)
11252,(1.000000000000072+0j)
11253,(1.0000000000000633+0j)
11254,(1.0000000000000686+0j)
11255,(1.0000000000000588+0j)
11256,(1.0000000000000602+0j)
11257,(1.000000000000057+0j)
11258,(1.0000000000000886+0j)
11259,(1.000000000000052+0j)
11260,(1.000000000000083+0j)
11261,(1.000000000000076+0j)
11262,(1.0000000000000704+0j)
11263,(1.0000000000000748+0j)
11264,(1.000000000000072+0j)
11265,(1.0000000000000695+0j)
11266,(1.0000000000000564+0j)
11267,(1.0000000000000662+0j)
11268,(1.000000000000068+0j)
11269,(1.0000000000000715+0j)
11270,(1.0000000000000724+0j)
11271,(1.0000000000000802+0j)
11272,(1.0000000000000815+0j)
11273,(1.00000000000008+0j)
11274,(1.0000000000000757+0j)
11275,(1.0000000000000695+0j)
11276,(1.0000000000000562+0j)
11277,(1.0000000000000635+0j)
11278,(1.0000000000000597+0j)
11279,(1.0000000000000615+0j)
11280,(1.000000000000061+0j)
11281,(1.0000000000000702+0j)
11282,(1.0000000000000615+0j)
11283,(1.00000000000006+0j)
11284,(1.000000000000088+0j)
11285,(1.0000000000000582+4.892957013436583e-16j)
11286,(1.0000000000000582-4.892957013436583e-16j)
11287,(1.0000000000000748+0j)
11288,(1.0000000000000613+0j)
11289,(1.0000000000000626+0j)
11290,(1.0000000000000644+0j)
11291,(1.0000000000000677+0j)
11292,(1.0000000000000675+0j)
11293,(1.0000000000000655+0j)
11294,(1.0000000000000784+0j)
11295,(1.0000000000000515+0j)
11296,(1.0000000000000933+0j)
11297,(1.000000000000085+0j)
11298,(1.0000000000000793+0j)
11299,(1.0000000000000604+0j)
11300,(1.0000000000000573+0j)
11301,(1.000000000000054+0j)
11302,(1.000000000000066+0j)
11303,(1.0000000000000586+0j)
11304,(1.00000000000008+0j)
11305,(1.0000000000000777+0j)
11306,(1.0000000000000706+0j)
11307,(1.0000000000000697+0j)
11308,(1.0000000000000717+0j)
11309,(1.0000000000000746+0j)
11310,(1.0000000000000744+0j)
11311,(1.0000000000000797+0j)
11312,(1.000000000000083+0j)
11313,(1.0000000000000702+0j)
11314,(1.0000000000000688+0j)
11315,(1.0000000000000595+0j)
11316,(1.0000000000000653+9.186713519655132e-16j)
11317,(1.0000000000000653-9.186713519655132e-16j)
11318,(1.000000000000064+0j)
11319,(1.000000000000054+0j)
11320,(1.0000000000000566+0j)
11321,(1.000000000000062+0j)
11322,(1.0000000000000722+0j)
11323,(1.0000000000000788+0j)
11324,(1.0000000000000797+0j)
11325,(1.0000000000000824+0j)
11326,(1.0000000000000684+0j)
11327,(1.0000000000000573+0j)
11328,(1.0000000000000635+3.805362374249793e-16j)
11329,(1.0000000000000635-3.805362374249793e-16j)
11330,(1.0000000000000644+0j)
11331,(1.0000000000000662+0j)
11332,(1.000000000000083+0j)
11333,(1.0000000000000824+0j)
11334,(1.0000000000000733+3.3882623565374906e-16j)
11335,(1.0000000000000733-3.3882623565374906e-16j)
11336,(1.0000000000000677+0j)
11337,(1.0000000000000697+0j)
11338,(1.0000000000000704+0j)
11339,(1.000000000000069+0j)
11340,(1.0000000000001017+0j)
11341,(1.0000000000000655+0j)
11342,(1.0000000000000713+0j)
11343,(1.0000000000000688+0j)
11344,(1.0000000000000793+0j)
11345,(1.000000000000083+0j)
11346,(1.0000000000000837+0j)
11347,(1.000000000000062+0j)
11348,(1.0000000000000544+0j)
11349,(1.0000000000000466+0j)
11350,(1.0000000000000522+0j)
11351,(1.0000000000000595+0j)
11352,(1.0000000000000653+0j)
11353,(1.0000000000000677+0j)
11354,(1.0000000000000622+0j)
11355,(1.000000000000093+0j)
11356,(1.000000000000072+0j)
11357,(1.000000000000078+0j)
11358,(1.0000000000000833+0j)
11359,(1.0000000000000775+0j)
11360,(1.0000000000000833+0j)
11361,(1.0000000000000795+0j)
11362,(1.0000000000000815+0j)
11363,(1.0000000000000606+0j)
11364,(1.0000000000000762+0j)
11365,(1.0000000000000746+0j)
11366,(1.0000000000000713+0j)
11367,(1.0000000000000637+0j)
11368,(1.000000000000065+0j)
11369,(1.0000000000000673+0j)
11370,(1.0000000000000728+3.899557658916581e-16j)
11371,(1.0000000000000728-3.899557658916581e-16j)
11372,(1.000000000000069+0j)
11373,(1.0000000000000673+0j)
11374,(1.0000000000000684+0j)
11375,(1.0000000000000158+0j)
11376,(1.0000000000000144+0j)
11377,(1.0000000000000102+0j)
11378,(1+0j)
11379,(1.0000000000000036+0j)
11380,(0.9999999999999977+0j)
11381,(1.0000000000000075+0j)
11382,(1.0000000000000133+0j)
11383,(1.0000000000000104+0j)
11384,(1.0000000000000102+0j)
11385,(1.000000000000005+0j)
11386,(1.0000000000000089+0j)
11387,(1.0000000000000127+0j)
11388,(1.000000000000006+0j)
11389,(1.0000000000000058+0j)
11390,(0.9999999999999979+0j)
11391,(0.9999999999999987+0j)
11392,(1.000000000000008+0j)
11393,(1.000000000000003+0j)
11394,(0.9999999999999991+8.027385139727377e-16j)
11395,(0.9999999999999991-8.027385139727377e-16j)
11396,(1.0000000000000004+0j)
11397,(1.0000000000000082+5.615078070168422e-16j)
11398,(1.0000000000000082-5.615078070168422e-16j)
11399,(1.00000000000001+0j)
11400,(1.0000000000000093+0j)
11401,(1.0000000000000113+0j)
11402,(1.0000000000000069+0j)
11403,(1.0000000000000084+0j)
11404,(1.0000000000000089+0j)
11405,(1.0000000000000004+0j)
11406,(1.0000000000000016+3.909297651132598e-16j)
11407,(1.0000000000000016-3.909297651132598e-16j)
11408,(1.0000000000000036+0j)
11409,(1.0000000000000036+0j)
11410,(1.0000000000000033+0j)
11411,(0.9999999999999952+0j)
11412,(0.9999999999999966+0j)
11413,(0.9999999999999972+0j)
11414,(0.999999999999997+0j)
11415,(1.0000000000000118+0j)
11416,(1.0000000000000069+0j)
11417,(1.0000000000000075+0j)
11418,(1.0000000000000084+0j)
11419,(1.0000000000000093+0j)
11420,(1.0000000000000158+0j)
